CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_4|PAY_5|PAY_6|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
20388|90000.0|1|2|1|27|0|0|0|64926.0|59949.0|54029.0|48170.0|1634.0|1606.0|1371.0|620.0
26445|60000.0|2|2|2|29|0|-1|0|11722.0|10937.0|21528.0|20835.0|1220.0|21528.0|780.0|17.0
29927|140000.0|2|1|2|54|2|2|2|18104.0|17516.0|18721.0|18280.0|0.0|1500.0|0.0|1900.0
29177|160000.0|1|1|1|37|0|0|0|5140.0|5379.0|3183.0|5120.0|1500.0|1000.0|2000.0|4000.0
5500|360000.0|2|2|2|27|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
10605|180000.0|1|1|1|51|0|0|0|44959.0|50198.0|52361.0|55510.0|6000.0|3000.0|4000.0|3000.0
24359|240000.0|2|1|1|54|0|2|0|66323.0|70422.0|69170.0|71018.0|5200.0|0.0|3000.0|5400.0
24473|50000.0|1|2|1|54|3|2|2|39148.0|38233.0|37318.0|39757.0|0.0|0.0|3036.0|2000.0
13095|450000.0|2|1|1|42|-1|-1|-1|6281.0|3446.0|6157.0|0.0|3446.0|6157.0|0.0|14380.0
19380|80000.0|2|2|2|28|0|0|0|45958.0|43437.0|41444.0|35501.0|1361.0|1512.0|2000.0|476.0
28187|110000.0|2|1|2|31|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7718|140000.0|2|2|2|33|0|0|0|59465.0|62855.0|63670.0|67464.0|5000.0|2455.0|5000.0|5000.0
17374|150000.0|2|1|3|30|-1|-1|-1|6527.0|2168.0|-7.0|1373.0|2500.0|0.0|1380.0|0.0
27668|190000.0|2|2|2|27|0|0|0|6214.0|7104.0|8973.0|10809.0|1000.0|2000.0|2000.0|2000.0
11269|270000.0|2|2|1|33|-1|-1|-1|14430.0|7320.0|5500.0|500.0|7325.0|5500.0|500.0|6921.0
15389|50000.0|1|1|1|33|0|0|0|45515.0|45470.0|4220.0|4220.0|155.0|3000.0|0.0|0.0
24829|360000.0|1|2|2|31|0|0|-1|18748.0|18694.0|11606.0|7516.0|6729.0|58.0|7553.0|8758.0
28042|20000.0|2|3|1|23|0|2|2|17080.0|18293.0|18752.0|19195.0|1500.0|900.0|900.0|787.0
19768|300000.0|2|2|2|32|0|0|0|188465.0|189094.0|179211.0|87266.0|5000.0|4030.0|4551.0|20000.0
6930|100000.0|2|1|2|24|-2|-2|-2|-78.0|-78.0|-78.0|-78.0|0.0|0.0|0.0|0.0
26131|80000.0|2|2|1|25|0|0|0|2182.0|2232.0|3053.0|2271.0|220.0|1000.0|282.0|0.0
6134|230000.0|2|2|2|28|2|-1|-1|233.0|233.0|20.0|0.0|0.0|20.0|0.0|0.0
14614|180000.0|2|1|2|28|0|0|2|82451.0|83201.0|77081.0|74441.0|3400.0|5600.0|0.0|2600.0
28179|30000.0|2|1|2|24|0|0|-1|11458.0|7500.0|7000.0|5192.0|1000.0|7000.0|5192.0|0.0
4028|50000.0|2|1|2|33|2|2|2|35666.0|34798.0|36208.0|37466.0|0.0|2300.0|2000.0|2000.0
21339|150000.0|1|2|1|45|2|0|0|155368.0|123906.0|128597.0|105967.0|0.0|8000.0|9000.0|15000.0
12610|170000.0|1|1|2|24|0|0|2|158426.0|96704.0|101555.0|97884.0|3510.0|9100.0|0.0|3500.0
11476|20000.0|2|1|1|41|0|0|-1|2417.0|1616.0|1616.0|3067.0|0.0|0.0|3067.0|0.0
15776|80000.0|2|2|2|34|0|0|0|41048.0|31786.0|29105.0|28294.0|2000.0|1011.0|1100.0|1154.0
22442|90000.0|1|4|2|24|0|0|-2|25348.0|9580.0|0.0|0.0|1000.0|0.0|0.0|0.0
9058|200000.0|2|1|2|40|-1|-1|-1|-433.0|8567.0|17363.0|0.0|9000.0|17363.0|0.0|0.0
10617|50000.0|2|1|2|26|0|0|2|12635.0|15403.0|16657.0|16240.0|3000.0|1500.0|0.0|3000.0
12103|500000.0|2|2|2|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|19440.0
28464|50000.0|1|3|1|49|0|-2|-2|10000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9485|120000.0|2|2|2|28|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3682|140000.0|2|3|1|39|0|0|0|101376.0|80840.0|75462.0|75957.0|3000.0|3000.0|3000.0|4000.0
8675|240000.0|1|1|1|35|0|0|0|5736.0|1000.0|650.0|7574.0|0.0|150.0|7424.0|0.0
7708|260000.0|2|1|2|29|-2|-1|-1|1476.0|1476.0|20976.0|1476.0|1476.0|20976.0|1476.0|1476.0
27587|30000.0|1|2|2|25|0|0|0|11581.0|12580.0|13716.0|14828.0|1500.0|1500.0|1500.0|2000.0
22456|20000.0|2|3|2|46|-1|-1|-1|9849.0|3870.0|6630.0|1170.0|3870.0|6700.0|4780.0|150.0
8205|200000.0|1|1|1|28|-1|-1|-1|2058.0|1546.0|2215.0|1828.0|1550.0|2229.0|1833.0|808.0
13423|520000.0|2|1|1|46|0|0|2|37238.0|36293.0|55826.0|34989.0|20000.0|40000.0|0.0|5000.0
13554|50000.0|2|3|2|60|0|0|0|49551.0|22673.0|17147.0|17505.0|2300.0|1000.0|635.0|580.0
11068|300000.0|2|1|2|31|-1|-1|0|17865.0|9215.0|154926.0|126482.0|9243.0|154975.0|0.0|29390.0
29232|470000.0|1|2|2|31|0|0|0|82718.0|85334.0|87948.0|90479.0|4000.0|4000.0|4000.0|4200.0
13312|90000.0|2|2|2|25|0|0|0|83949.0|47118.0|44942.0|45886.0|1583.0|1444.0|1500.0|1511.0
5626|190000.0|2|2|2|44|0|0|0|144636.0|148173.0|151853.0|155031.0|5948.0|6000.0|5481.0|5500.0
21204|150000.0|2|1|2|27|-1|-2|-1|1339.0|0.0|0.0|8777.0|0.0|0.0|8777.0|9495.0
25867|150000.0|1|2|1|35|0|0|0|118843.0|137751.0|141330.0|146389.0|30000.0|5000.0|6088.0|5150.0
18665|200000.0|2|1|2|27|0|0|0|11938.0|15972.0|17952.0|5925.0|5972.0|7952.0|2925.0|1718.0
13395|250000.0|1|2|1|32|-1|0|0|0.0|174749.0|171541.0|175042.0|174749.0|0.0|3501.0|146794.0
24015|120000.0|1|1|1|35|2|2|2|114496.0|120538.0|115975.0|116937.0|9975.0|0.0|8000.0|0.0
17276|60000.0|2|3|1|42|0|-2|-1|26401.0|326.0|324.0|1126.0|326.0|324.0|1130.0|199.0
530|70000.0|2|2|1|42|0|0|0|25074.0|25978.0|26341.0|26093.0|1717.0|1080.0|1094.0|969.0
13415|260000.0|2|1|1|32|-2|-2|-2|329.0|2464.0|2673.0|12354.0|2465.0|2673.0|12354.0|9583.0
5920|500000.0|2|2|1|34|0|0|0|134810.0|145182.0|141062.0|135358.0|15000.0|10040.0|15000.0|20000.0
18706|280000.0|2|2|1|39|2|2|2|194189.0|189806.0|201410.0|205479.0|0.0|14500.0|7300.0|7500.0
15867|230000.0|2|2|2|27|0|0|0|77867.0|80957.0|83695.0|86184.0|5000.0|5000.0|4000.0|8000.0
24322|90000.0|2|1|2|26|-1|-1|-1|5037.0|5899.0|4129.0|17246.0|5899.0|4129.0|17246.0|4221.0
25353|500000.0|1|1|1|33|0|0|-1|5239.0|5239.0|1559.0|2680.0|0.0|0.0|2680.0|299.0
13903|180000.0|1|2|2|34|-2|-2|-2|98458.0|89384.0|88315.0|84320.0|3500.0|4000.0|5000.0|602.0
18226|150000.0|2|3|1|46|2|2|0|11759.0|12453.0|12147.0|12254.0|850.0|0.0|400.0|400.0
19443|100000.0|2|2|1|38|0|0|2|37706.0|38148.0|40630.0|39827.0|1369.0|3100.0|0.0|1443.0
26081|50000.0|2|2|1|28|0|0|0|48065.0|49158.0|50646.0|12927.0|1898.0|2386.0|629.0|792.0
22268|750000.0|2|2|1|43|-2|-1|-1|74635.0|63749.0|85067.0|83208.0|63758.0|85072.0|83215.0|124063.0
10525|240000.0|2|5|1|44|0|0|0|34347.0|36082.0|32957.0|18797.0|9700.0|4000.0|6300.0|3000.0
1729|260000.0|2|2|1|44|-1|-1|-1|2527.0|1698.0|0.0|5062.0|1698.0|0.0|5062.0|0.0
11791|220000.0|2|2|2|29|0|0|0|74430.0|64485.0|24609.0|23419.0|4492.0|1000.0|1000.0|0.0
1606|30000.0|1|3|2|45|0|0|0|23455.0|24179.0|24289.0|24649.0|1294.0|1015.0|900.0|913.0
19741|260000.0|2|2|1|42|0|0|2|49512.0|18657.0|33296.0|32622.0|800.0|15000.0|0.0|10000.0
14060|230000.0|2|2|1|43|0|0|0|227054.0|196356.0|199525.0|201836.0|7100.0|7400.0|7500.0|7820.0
19026|30000.0|2|3|1|59|0|0|0|32289.0|31276.0|30428.0|29371.0|1220.0|1232.0|1052.0|1500.0
28559|310000.0|2|2|2|37|-1|-1|-2|77097.0|7636.0|0.0|0.0|7636.0|0.0|0.0|2039.0
17979|60000.0|1|2|2|38|0|0|0|60379.0|56921.0|18050.0|18385.0|1409.0|631.0|1000.0|664.0
15883|50000.0|2|2|1|31|0|0|-2|53518.0|4199.0|0.0|0.0|2398.0|0.0|0.0|17324.0
22519|200000.0|2|1|2|30|-1|0|-1|324.0|3741.0|1374.0|2932.0|3741.0|0.0|3118.0|0.0
18711|30000.0|1|1|2|30|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
17461|180000.0|2|1|2|27|0|0|0|101255.0|101341.0|98419.0|85259.0|3238.0|3401.0|2980.0|3000.0
465|30000.0|2|1|1|32|0|0|0|28637.0|29325.0|30004.0|30506.0|1500.0|1100.0|1300.0|1000.0
18229|360000.0|2|2|2|26|-1|-2|-2|2500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2362|360000.0|2|1|1|55|-1|-1|-1|5102.0|15701.0|7771.0|10615.0|15701.0|7771.0|10615.0|10068.0
11639|110000.0|1|1|1|40|0|0|0|17638.0|22204.0|26784.0|31352.0|5256.0|5416.0|5552.0|5742.0
27500|300000.0|2|1|2|32|-2|-2|-2|-3.0|329.0|0.0|0.0|332.0|0.0|0.0|0.0
21360|250000.0|1|1|1|41|-1|-1|-1|390.0|1130.0|1683.0|2587.0|1130.0|1683.0|2587.0|0.0
5497|150000.0|1|1|1|37|0|0|2|100826.0|103297.0|111784.0|108887.0|5189.0|14002.0|8.0|4009.0
10998|80000.0|2|2|2|25|0|2|0|31712.0|33734.0|29822.0|30966.0|2444.0|0.0|3000.0|1000.0
2199|240000.0|2|1|2|40|-2|-1|-1|-13.0|-13.0|687.0|-44.0|0.0|700.0|0.0|0.0
29195|50000.0|2|3|2|41|0|0|0|5081.0|6090.0|6211.0|6342.0|1101.0|222.0|231.0|231.0
1248|140000.0|2|3|2|48|0|0|0|111948.0|58672.0|59199.0|54286.0|3000.0|2000.0|2000.0|56793.0
4736|130000.0|1|3|2|54|0|0|0|92857.0|95351.0|95525.0|96980.0|7400.0|3600.0|4000.0|4000.0
19544|150000.0|1|3|2|51|-1|-1|-1|2651.0|2465.0|4108.0|4703.0|2472.0|4116.0|4703.0|4708.0
26303|280000.0|2|2|1|48|0|0|0|36875.0|75016.0|38304.0|27383.0|1200.0|1792.0|15137.0|0.0
7779|150000.0|2|1|2|27|2|0|0|18617.0|18020.0|18726.0|19414.0|0.0|1000.0|1000.0|1000.0
4463|20000.0|1|1|2|23|2|2|2|5514.0|5277.0|5791.0|5550.0|0.0|600.0|0.0|600.0
4769|200000.0|1|2|2|29|2|2|2|115836.0|122359.0|122588.0|119266.0|10000.0|5000.0|0.0|6000.0
4502|130000.0|2|3|2|25|-1|-1|-1|1214.0|1125.0|139.0|0.0|1125.0|139.0|0.0|391.0
7955|50000.0|2|2|1|27|0|-1|0|36467.0|18890.0|30288.0|30003.0|2664.0|31057.0|1064.0|1073.0
24217|30000.0|2|2|1|35|2|2|0|23785.0|24422.0|23688.0|19626.0|1319.0|0.0|800.0|1610.0
13882|220000.0|1|1|1|40|0|0|0|132188.0|83844.0|89299.0|94777.0|5000.0|7000.0|7000.0|5000.0
26479|220000.0|1|3|1|39|0|0|0|208365.0|88004.0|31237.0|15980.0|5003.0|3047.0|5000.0|1000.0
8744|400000.0|2|3|2|26|0|0|0|18447.0|13574.0|8805.0|10501.0|1120.0|292.0|2784.0|270.0
26167|200000.0|1|3|1|49|0|0|0|53732.0|54837.0|56025.0|59511.0|2000.0|2100.0|4400.0|0.0
29653|180000.0|2|1|1|44|2|0|0|145212.0|141409.0|142861.0|166960.0|0.0|5295.0|26550.0|6045.0
20244|90000.0|1|2|2|30|2|2|0|72323.0|71631.0|68427.0|69532.0|2600.0|0.0|2700.0|3000.0
25384|400000.0|2|2|2|36|0|0|0|50773.0|39676.0|30680.0|27761.0|1381.0|770.0|731.0|600.0
6369|120000.0|2|2|2|25|2|2|2|109887.0|116313.0|119311.0|117167.0|8272.0|5000.0|0.0|4400.0
12283|20000.0|2|2|1|43|2|0|0|18667.0|18072.0|18120.0|19329.0|0.0|640.0|1497.0|0.0
16402|50000.0|1|3|2|24|0|-1|-1|9202.0|9800.0|1000.0|0.0|598.0|1000.0|0.0|0.0
20012|190000.0|1|2|1|35|3|2|0|218603.0|202639.0|199480.0|188113.0|0.0|0.0|142000.0|7000.0
6824|210000.0|2|1|2|31|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19363|130000.0|2|2|1|45|0|0|2|127658.0|127362.0|128726.0|129081.0|4500.0|9400.0|3600.0|5500.0
18358|70000.0|2|2|2|25|0|0|0|24979.0|25665.0|26357.0|26768.0|1100.0|1104.0|1000.0|1155.0
6504|20000.0|1|2|2|57|0|0|0|19486.0|19501.0|19274.0|19703.0|1600.0|900.0|900.0|600.0
4493|30000.0|2|2|1|34|0|0|0|28472.0|29212.0|29400.0|30000.0|1400.0|588.0|600.0|0.0
7558|150000.0|1|1|1|51|0|0|0|133811.0|122606.0|107726.0|1200.0|12000.0|20000.0|0.0|14500.0
26752|180000.0|2|2|1|28|-1|-1|-1|1503.0|1379.0|1216.0|1440.0|1379.0|1216.0|1440.0|316.0
12098|380000.0|2|1|1|43|-1|-1|-1|188.0|2172.0|5173.0|5446.0|2172.0|5173.0|5446.0|2045.0
2393|200000.0|1|1|1|49|-1|-1|-1|0.0|489.0|320.0|732.0|489.0|320.0|732.0|5335.0
22213|200000.0|2|1|2|37|-1|-1|-1|3603.0|16158.0|0.0|836.0|16200.0|0.0|836.0|1589.0
26658|150000.0|2|1|1|31|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4400.0
12207|30000.0|2|3|1|62|0|0|0|20725.0|21774.0|22114.0|22607.0|1700.0|1000.0|1000.0|2000.0
7170|110000.0|1|1|2|25|0|2|0|89317.0|80674.0|79311.0|81246.0|5700.0|0.0|3200.0|5700.0
22692|10000.0|1|3|2|36|0|2|0|8415.0|9075.0|8785.0|8959.0|800.0|0.0|320.0|900.0
19882|20000.0|2|3|1|46|2|2|2|13662.0|15518.0|14972.0|16925.0|2088.0|0.0|2200.0|0.0
21447|150000.0|2|1|1|44|0|0|-1|839.0|693.0|0.0|3975.0|0.0|0.0|3975.0|0.0
7180|130000.0|1|3|2|40|0|0|0|129388.0|127628.0|64345.0|62373.0|5161.0|2239.0|3000.0|2291.0
29295|30000.0|1|2|2|22|2|2|3|27826.0|27080.0|30525.0|29764.0|0.0|3900.0|0.0|0.0
11880|30000.0|1|2|2|29|5|4|3|33165.0|32391.0|31332.0|30558.0|0.0|0.0|0.0|0.0
26926|160000.0|1|3|1|46|0|0|0|157661.0|73322.0|57835.0|41842.0|2275.0|2343.0|3069.0|77005.0
10479|40000.0|2|1|2|26|2|2|2|26532.0|29089.0|28522.0|28914.0|3000.0|200.0|1000.0|1200.0
2524|240000.0|2|1|2|28|2|0|-1|2288.0|2100.0|405.0|1665.0|405.0|0.0|1665.0|0.0
4698|10000.0|2|2|2|23|3|2|0|8164.0|7889.0|7614.0|7990.0|0.0|0.0|500.0|900.0
25060|20000.0|1|3|2|39|-1|-1|-1|10090.0|3450.0|13030.0|9507.0|3450.0|13030.0|9507.0|19794.0
19803|310000.0|2|1|2|25|0|0|0|235796.0|188031.0|170898.0|68369.0|6000.0|5074.0|3000.0|3000.0
11842|80000.0|2|3|3|43|-2|-1|-1|-11.0|-11.0|2429.0|905.0|0.0|2440.0|905.0|9213.0
3997|120000.0|2|1|2|35|2|0|0|112279.0|108089.0|88594.0|87630.0|0.0|3500.0|3400.0|3500.0
19429|70000.0|1|2|1|34|0|0|0|68863.0|33809.0|34764.0|36989.0|1210.0|1500.0|3000.0|2000.0
2344|80000.0|1|3|2|33|-1|-2|-2|500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
17598|420000.0|2|1|2|34|-1|-1|-1|6692.0|1039.0|1039.0|1503.0|1045.0|1042.0|1509.0|9215.0
25495|60000.0|2|2|1|38|0|0|2|35850.0|37165.0|39490.0|25854.0|2000.0|2898.0|0.0|3000.0
13152|200000.0|1|3|1|50|2|2|2|128447.0|115045.0|117299.0|105456.0|0.0|14000.0|0.0|10365.0
4603|150000.0|2|3|2|28|0|0|0|110255.0|110247.0|110955.0|105145.0|5300.0|3853.0|4000.0|4000.0
22411|490000.0|1|1|2|28|0|0|0|144853.0|132268.0|118899.0|79223.0|7025.0|44324.0|3119.0|2780.0
6743|380000.0|1|1|1|42|-1|-2|-1|3885.0|0.0|1140.0|505.0|0.0|1140.0|505.0|0.0
1169|80000.0|2|3|2|23|2|2|2|68255.0|55983.0|59823.0|51519.0|2.0|6278.0|0.0|1567.0
27207|100000.0|2|1|2|30|2|2|2|97410.0|98611.0|100787.0|102261.0|3700.0|4700.0|3300.0|3700.0
13696|200000.0|2|2|1|48|2|-1|-1|3030.0|1695.0|10569.0|9777.0|5.0|10624.0|9816.0|9208.0
17186|20000.0|1|2|2|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24318|230000.0|2|2|1|38|0|0|0|24962.0|34372.0|32630.0|33334.0|10000.0|943.0|1000.0|1058.0
21714|170000.0|2|2|2|34|-1|-1|-1|11744.0|5886.0|12916.0|3177.0|5886.0|12916.0|3177.0|4511.0
1577|370000.0|2|2|1|36|0|0|0|169132.0|128553.0|88817.0|83763.0|8553.0|8817.0|10763.0|2526.0
14397|120000.0|2|2|2|25|0|0|2|49587.0|50961.0|53597.0|55094.0|2500.0|4100.0|2500.0|0.0
6139|300000.0|1|1|2|29|-1|-1|-2|150.0|3550.0|0.0|0.0|3550.0|0.0|0.0|0.0
3219|50000.0|2|3|2|23|0|0|0|10236.0|7896.0|6211.0|23315.0|1000.0|1211.0|20000.0|3754.0
15553|50000.0|1|1|2|55|-1|-1|0|7161.0|5351.0|791.0|47774.0|5351.0|791.0|46983.0|2025.0
22595|230000.0|1|3|2|24|0|2|0|70854.0|74413.0|72447.0|73418.0|6000.0|0.0|3000.0|2800.0
27015|100000.0|2|2|2|29|-1|-1|-1|3708.0|2180.0|1949.0|717.0|2180.0|1949.0|717.0|39000.0
12056|50000.0|1|3|2|38|0|0|0|35365.0|15426.0|17157.0|21842.0|2000.0|2000.0|5000.0|0.0
10972|180000.0|2|1|2|31|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
18493|50000.0|1|1|2|24|-2|-2|-1|0.0|0.0|0.0|181.0|0.0|0.0|181.0|1685.0
21383|150000.0|1|1|1|40|2|2|2|100064.0|104975.0|107147.0|109428.0|8100.0|4000.0|4200.0|4200.0
18922|300000.0|1|2|2|31|-1|-1|-1|34979.0|510.0|2166.0|765.0|510.0|903.0|765.0|773.0
21892|110000.0|2|2|2|23|0|-1|0|1320.0|1270.0|63697.0|51866.0|100.0|63697.0|2427.0|2050.0
18544|320000.0|2|1|2|29|-1|-1|0|0.0|364.0|16177.0|16706.0|364.0|16177.0|800.0|650.0
7305|30000.0|2|1|2|25|0|0|0|1405.0|3844.0|3427.0|417.0|3427.0|0.0|0.0|984.0
992|70000.0|2|2|2|23|0|2|0|67397.0|50126.0|47604.0|43429.0|3533.0|0.0|1367.0|1322.0
18731|20000.0|2|3|2|50|0|0|0|19261.0|20184.0|17016.0|15725.0|1404.0|0.0|0.0|822.0
11352|50000.0|1|3|3|59|0|0|0|18894.0|18512.0|16853.0|18401.0|1000.0|1000.0|2000.0|1000.0
21570|80000.0|2|1|2|29|-1|-1|-1|832.0|28940.0|832.0|0.0|28940.0|832.0|0.0|416.0
18217|250000.0|2|1|2|28|0|0|0|28705.0|32017.0|19052.0|9847.0|4000.0|3000.0|1500.0|1000.0
18373|50000.0|1|2|2|44|0|0|0|44301.0|19052.0|17569.0|17976.0|800.0|1000.0|700.0|818.0
23129|60000.0|1|1|2|27|0|0|0|59001.0|27971.0|28619.0|29213.0|1002.0|1100.0|1100.0|922.0
14165|30000.0|2|2|2|36|0|0|0|30452.0|29667.0|28596.0|29180.0|1400.0|572.0|584.0|400.0
26931|400000.0|1|1|2|27|2|2|2|60984.0|61034.0|60881.0|46569.0|500.0|39.0|707.0|0.0
12079|120000.0|1|1|2|31|-2|-1|-1|-1050.0|-1910.0|240.0|1010.0|0.0|2150.0|1200.0|551.0
28463|50000.0|1|2|2|36|0|0|0|50908.0|49756.0|27702.0|27429.0|1432.0|1008.0|3007.0|2003.0
14800|180000.0|1|1|2|38|0|0|0|125768.0|126202.0|127677.0|99764.0|4200.0|3000.0|5000.0|2000.0
23468|210000.0|1|3|2|25|-1|-1|-1|21776.0|9631.0|1561.0|1990.0|9631.0|1561.0|1990.0|7967.0
24384|50000.0|2|2|2|22|2|0|0|33533.0|28591.0|28390.0|28739.0|1500.0|1300.0|1700.0|800.0
18320|50000.0|2|3|1|54|0|0|0|56275.0|53936.0|51740.0|49043.0|1918.0|1993.0|1614.0|1789.0
24395|200000.0|2|3|2|34|0|0|-1|5535.0|2513.0|1828.0|3731.0|50.0|300.0|3738.0|66.0
10423|350000.0|2|1|2|27|0|0|0|268598.0|250304.0|251436.0|249891.0|5728.0|8242.0|13138.0|4520.0
1225|150000.0|1|3|2|31|-1|-1|-1|2365.0|5004.0|5531.0|3567.0|5019.0|5547.0|3576.0|5138.0
21928|30000.0|1|3|1|33|0|0|2|20089.0|22717.0|26073.0|25583.0|3000.0|5000.0|0.0|800.0
18488|430000.0|1|1|1|42|-2|-2|-2|5741.0|8897.0|1350.0|10184.0|8935.0|1350.0|10184.0|4190.0
12331|50000.0|2|3|1|43|0|0|0|28742.0|8150.0|6771.0|6713.0|1000.0|1000.0|1000.0|1000.0
27071|320000.0|2|1|2|29|0|0|0|207050.0|201114.0|190921.0|191781.0|10000.0|10000.0|7000.0|10000.0
16034|180000.0|2|4|2|26|0|0|0|133743.0|135900.0|159631.0|160881.0|20000.0|26000.0|7000.0|6654.0
12716|50000.0|1|3|1|37|2|0|0|51841.0|50306.0|49706.0|49706.0|0.0|0.0|0.0|0.0
1746|290000.0|2|2|2|26|0|0|0|18249.0|20305.0|26615.0|27063.0|2305.0|6615.0|1896.0|2358.0
9288|100000.0|2|2|2|24|0|0|2|63714.0|65056.0|73062.0|71738.0|2400.0|9100.0|0.0|4000.0
26342|360000.0|2|2|2|27|0|0|0|512.0|2512.0|2593.0|0.0|2000.0|2473.0|0.0|947.0
5420|260000.0|1|2|1|50|0|0|0|113462.0|98146.0|86452.0|58846.0|3756.0|2600.0|2500.0|2000.0
5230|710000.0|1|2|1|38|0|0|0|62858.0|69207.0|73333.0|121892.0|10019.0|10202.0|70001.0|10030.0
26654|250000.0|2|1|1|34|2|0|0|156858.0|151841.0|152803.0|155997.0|0.0|5469.0|5656.0|6811.0
20113|50000.0|2|3|1|41|0|0|0|48847.0|50065.0|17304.0|17824.0|2380.0|619.0|798.0|1000.0
20457|50000.0|2|2|2|54|2|3|2|1092.0|1415.0|1115.0|569.0|323.0|0.0|0.0|1188.0
10792|50000.0|2|2|2|24|0|0|0|34027.0|9568.0|9913.0|10132.0|1000.0|500.0|400.0|500.0
11492|70000.0|2|3|1|47|0|0|0|66375.0|63639.0|64973.0|66391.0|2300.0|2360.0|2500.0|2300.0
21771|230000.0|2|1|1|41|0|0|0|43140.0|34039.0|26622.0|11891.0|1777.0|1160.0|1500.0|1000.0
29126|50000.0|2|2|2|42|2|0|0|19045.0|18300.0|17900.0|17900.0|0.0|0.0|0.0|0.0
8871|100000.0|1|2|2|25|0|0|0|87189.0|89539.0|91258.0|93343.0|4100.0|4000.0|3241.0|5000.0
9599|290000.0|2|2|1|39|-1|-1|-1|316.0|316.0|316.0|297.0|316.0|316.0|297.0|2828.0
21758|60000.0|2|2|2|22|0|0|0|30920.0|27817.0|26281.0|26830.0|1500.0|940.0|972.0|976.0
5465|210000.0|1|2|2|33|-1|-1|0|264.0|264.0|42515.0|43104.0|264.0|42515.0|1559.0|1472.0
12666|360000.0|2|2|1|35|-1|-1|0|0.0|277.0|2599.0|3941.0|277.0|2602.0|2019.0|1123.0
21210|250000.0|1|2|2|40|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24990|210000.0|2|1|2|30|-1|-1|-1|1159.0|2280.0|300.0|4250.0|2280.0|300.0|4250.0|909.0
29198|350000.0|1|2|2|40|0|-1|-1|30900.0|0.0|223.0|223.0|0.0|223.0|223.0|223.0
25410|50000.0|2|2|2|22|3|2|2|22219.0|21520.0|20108.0|18207.0|0.0|648.0|0.0|921.0
22404|100000.0|1|2|2|30|0|0|0|37913.0|38582.0|39408.0|40593.0|1600.0|1600.0|2000.0|1700.0
28415|80000.0|1|2|1|37|2|0|0|29582.0|28852.0|29464.0|28688.0|0.0|1033.0|1502.0|2002.0
1945|80000.0|2|1|2|23|0|0|0|62696.0|27693.0|25594.0|29155.0|818.0|1018.0|10006.0|3616.0
21438|50000.0|1|2|2|33|0|0|0|48478.0|48173.0|21134.0|20403.0|3000.0|2352.0|2000.0|2000.0
15633|50000.0|1|3|2|53|0|0|0|43711.0|33626.0|19371.0|19808.0|1000.0|841.0|900.0|692.0
1144|240000.0|2|2|1|39|2|2|2|45660.0|48905.0|47993.0|52015.0|4000.0|0.0|5000.0|2000.0
4822|360000.0|2|3|1|30|-1|-1|0|458.0|0.0|282.0|282.0|0.0|282.0|0.0|0.0
4728|360000.0|1|1|1|39|-1|0|-1|2193.0|528.0|264.0|264.0|528.0|0.0|264.0|264.0
17159|130000.0|2|2|2|34|-2|-1|-1|0.0|0.0|150.0|1000.0|0.0|150.0|1000.0|0.0
6701|170000.0|1|4|1|40|0|0|0|171014.0|168142.0|169821.0|173014.0|7540.0|6301.0|6517.0|6035.0
17972|110000.0|2|1|2|27|0|0|0|44310.0|34820.0|36005.0|25976.0|1815.0|2000.0|1500.0|2000.0
19184|180000.0|1|3|1|32|0|0|0|182492.0|180746.0|131166.0|114909.0|7534.0|5506.0|4850.0|5000.0
4804|50000.0|1|2|1|51|0|0|0|50004.0|17751.0|17725.0|17688.0|617.0|631.0|635.0|614.0
15650|160000.0|2|2|2|36|-1|-1|-1|8899.0|6257.0|-1197.0|12151.0|10696.0|613.0|14262.0|0.0
23147|170000.0|1|1|2|32|0|0|0|161445.0|152549.0|122948.0|120277.0|6699.0|4315.0|4410.0|4309.0
20326|50000.0|1|3|1|41|-2|-2|-2|1000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29866|80000.0|1|6|1|41|0|0|-1|133017.0|19164.0|3272.0|11766.0|1000.0|3272.0|11766.0|1740.0
18551|280000.0|1|1|1|47|-1|-1|-1|3190.0|1982.0|3590.0|3590.0|1992.0|3608.0|3600.0|3602.0
